model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
starcoder2-3b,role_swap_0,jlens,-1,sink_arg,flatten_only,atomic,14,,37,-0.08847985650046257,-7.197103914917899e-06,0.05405405405405406,0.02702702702702703,-0.01012274420475075,-0.01011554710083583,-1.3877797419182034,0.22,0.06649511906239897,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,-1,sink_arg,rename_cumulative,cumulative,21,,37,0.07814178368108729,1.717295805940366e-05,0.4864864864864865,0.5135135135135135,-0.01015937450456699,-0.010176547462626391,0.4458667112798405,0.664,0.17906884923157826,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,-1,sink_arg,rename_opaque,cumulative,22,,37,0.2002896258270516,3.475748153131438e-05,0.5405405405405406,0.5675675675675675,-0.01017615668655369,-0.010210914168085002,1.4340062192457816,0.148,0.14125013848844717,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,-1,sink_arg,rename_opaque_encode,cumulative,23,,37,-0.16566187874898136,-2.837020411018237e-05,0.3783783783783784,0.35135135135135137,-0.010190202753200645,-0.010161832549090461,-1.1039797402714144,0.276,0.14768780023509961,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,-1,sink_arg,rename_opaque_encode_flatten,cumulative,24,,37,0.32259561963508177,5.2415680370711964e-05,0.5945945945945946,0.5405405405405406,-0.010156618112473472,-0.010209033792844182,2.6227755358400326,0.01,0.12807000458090229,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,clean_heldout,clean,-1,0.0,37,-0.014505601062732215,6.112930186014766e-07,0.40540540540540543,0.4594594594594595,-0.010304463247694991,-0.010305074540713593,-0.2516013220176573,0.806,0.05910859919182535,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,normalize,baseline,0,0.0,37,-0.014268363526250404,6.121645300754816e-07,0.43243243243243246,0.4594594594594595,-0.010305524802778162,-0.010306136967308237,-0.24414151869454875,0.804,0.05963175153320167,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,rename_only,atomic,11,0.0,37,0.02886731235847061,9.975872198045814e-06,0.5945945945945946,0.4864864864864865,-0.010260675127512121,-0.010270650999710172,0.36869984583614107,0.762,0.08403084350963896,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,opaque_only,atomic,12,0.0,37,-0.0033221811277300657,1.6554066443153894e-06,0.43243243243243246,0.4594594594594595,-0.010303499246342463,-0.010305154652986778,-0.05624924606510112,0.964,0.05885124789970164,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,encode_only,atomic,13,0.0,37,-0.012489352748648309,1.3751684345473875e-06,0.4594594594594595,0.4594594594594595,-0.01030311838900272,-0.010304493557437266,-0.21257120702962987,0.84,0.060052724780571685,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,flatten_only,atomic,14,0.0,37,-0.03361812272120916,-7.065448508230535e-07,0.4594594594594595,0.43243243243243246,-0.01029585343909007,-0.010295146894239245,-0.529890224803146,0.64,0.06455303984886478,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,rename_cumulative,cumulative,21,0.0,37,-0.16247706627785827,-2.1075323500919135e-05,0.35135135135135137,0.24324324324324326,-0.01027461507052411,-0.01025353974702319,-2.1903481771822166,0.022,0.0721918544248904,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,rename_opaque,cumulative,22,0.0,37,-0.11703135278522502,-1.0201802064269484e-05,0.3783783783783784,0.4594594594594595,-0.010266729039330229,-0.010256527237265957,-1.5578567906633716,0.124,0.07640162325111273,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,rename_opaque_encode,cumulative,23,0.0,37,0.0007657162523607107,1.8000248426246775e-05,0.5135135135135135,0.5405405405405406,-0.010257021122652971,-0.010275021371079216,0.029187178244240785,0.992,0.05545674772764393,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.0,37,-0.03751921134963255,-1.496333722638966e-05,0.43243243243243246,0.43243243243243246,-0.010268279657543403,-0.010253316320317013,-0.44699428720802475,0.652,0.08138119827294243,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,clean_heldout,clean,-1,0.1034,37,-0.012798581050827993,-3.4462253241094973e-06,0.5135135135135135,0.4864864864864865,-0.010137292039889152,-0.010133845814565041,-0.1311967499208117,0.868,0.07555196135644217,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,normalize,baseline,0,0.1034,37,-0.015982871123869032,-4.309410996851617e-06,0.5135135135135135,0.4864864864864865,-0.010138314893706684,-0.010134005482709835,-0.17801544376526654,0.836,0.07504248069727769,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,rename_only,atomic,11,0.1034,37,-0.02217023609789345,-3.2730745632657585e-06,0.5135135135135135,0.4864864864864865,-0.010138056951434351,-0.010134783876871084,-0.13297032235079456,0.828,0.12323613662121229,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,opaque_only,atomic,12,0.1034,37,-0.034829890233475706,-6.371484770850568e-06,0.5405405405405406,0.4594594594594595,-0.010147946402899368,-0.010141574918128518,-0.38675660153417873,0.662,0.07890536305108808,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,encode_only,atomic,13,0.1034,37,-0.04098051071035942,-6.614847413680556e-06,0.4594594594594595,0.5405405405405406,-0.01014910560407652,-0.010142490756662842,-0.4506759333416441,0.622,0.08360153234949251,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,flatten_only,atomic,14,0.1034,37,0.020946318390692054,-9.66211342369095e-07,0.5405405405405406,0.4594594594594595,-0.010251797265542381,-0.010250831054200013,0.19804163810191447,0.856,0.09535271398376584,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,rename_cumulative,cumulative,21,0.1034,37,0.07379292927109794,4.5078385732781687e-07,0.5135135135135135,0.5405405405405406,-0.010130296871793298,-0.010130747655650627,0.7211352487078657,0.52,0.10754896692693935,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,rename_opaque,cumulative,22,0.1034,37,0.19807792676209174,8.896324813073564e-06,0.6216216216216216,0.4864864864864865,-0.010135979750570998,-0.010144876075384075,1.914948860818027,0.068,0.10700289660379163,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,rename_opaque_encode,cumulative,23,0.1034,37,-0.12587093340253597,-1.4050351290240763e-05,0.3783783783783784,0.4594594594594595,-0.010156102915044613,-0.010142052563754372,-1.2198873824880903,0.24,0.10680368508932774,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.1034,37,-0.02090502215664961,-1.838825749916079e-05,0.4864864864864865,0.40540540540540543,-0.010217435067420311,-0.010199046809921149,-0.20685464235639586,0.854,0.10220274848635508,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,clean_heldout,clean,-1,0.2414,37,0.0010462739727134054,-7.565240604860747e-06,0.5135135135135135,0.5135135135135135,-0.010352663876857947,-0.010345098636253087,0.050330242974809244,0.984,0.04275863622804106,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,normalize,baseline,0,0.2414,37,0.006641923231512173,-4.608288008448196e-06,0.4594594594594595,0.5135135135135135,-0.010356350470576522,-0.010351742182568074,0.18918080864248188,0.888,0.04192115107937737,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,rename_only,atomic,11,0.2414,37,-0.043380809834414724,-1.663349004179397e-05,0.4594594594594595,0.43243243243243246,-0.010285904751834052,-0.010269271261792258,-0.6809834943017171,0.484,0.06333862076837286,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,opaque_only,atomic,12,0.2414,37,0.0106928061463144,-2.0300874474500347e-06,0.5135135135135135,0.4864864864864865,-0.010335598978113498,-0.010333568890666046,0.26637425833551714,0.832,0.04752442845300344,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,encode_only,atomic,13,0.2414,37,0.007760283161694639,-6.1401016048929135e-06,0.4594594594594595,0.5135135135135135,-0.010350892506327031,-0.01034475240472214,0.20075786213309177,0.874,0.04770182828881749,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,flatten_only,atomic,14,0.2414,37,0.021870622207449366,-1.3291716049428477e-06,0.5135135135135135,0.5405405405405406,-0.010387069566429567,-0.010385740394824625,0.31353033004845204,0.752,0.0693264037215987,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,rename_cumulative,cumulative,21,0.2414,37,-0.020730489142302935,-1.1464311030586442e-05,0.4594594594594595,0.40540540540540543,-0.010271424493873166,-0.01025996018284258,-0.30453155203198096,0.738,0.06226121849254982,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,rename_opaque,cumulative,22,0.2414,37,-0.05340267653155337,-1.870419638409833e-05,0.40540540540540543,0.43243243243243246,-0.01024685086725836,-0.010228146670874261,-0.7858400357186599,0.42,0.06828141583308464,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,rename_opaque_encode,cumulative,23,0.2414,37,-0.05320621319549197,-1.1163988482755468e-05,0.4864864864864865,0.4594594594594595,-0.010238381224825918,-0.010227217236343162,-0.7302761605780598,0.452,0.07374342424268475,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.2414,37,-0.09128128684556784,-2.813755447763213e-05,0.40540540540540543,0.35135135135135137,-0.01027038577243871,-0.010242248217961077,-1.4013516961761012,0.154,0.06515658639362512,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,clean_heldout,clean,-1,0.3793,37,0.09598311381457802,-9.531185882303104e-07,0.6486486486486487,0.4864864864864865,-0.010502206721310725,-0.010501253602722497,2.5826282398056306,0.004,0.03766607858500989,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,normalize,baseline,0,0.3793,37,0.09963042676687604,-1.2575475014632764e-07,0.6756756756756757,0.4864864864864865,-0.010505846864127198,-0.010505721109377053,2.632127307009128,0.004,0.0382971683009029,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,rename_only,atomic,11,0.3793,37,-0.05070717371217607,-4.261484676153485e-05,0.4594594594594595,0.35135135135135137,-0.010473252258021912,-0.01043063741126038,-1.1025635010072117,0.27,0.047148517350703474,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,opaque_only,atomic,12,0.3793,37,0.08492378019775723,1.6397074409481406e-06,0.6486486486486487,0.5945945945945946,-0.01051537490239172,-0.01051701460983267,2.0111092144988327,0.042,0.04311434130045818,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,encode_only,atomic,13,0.3793,37,0.08149909192312578,-5.371986698975882e-06,0.6756756756756757,0.4864864864864865,-0.010568423861827264,-0.010563051875128288,2.055390822864286,0.042,0.040937433157562944,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,flatten_only,atomic,14,0.3793,37,0.07552760528881342,4.658485324540371e-06,0.5405405405405406,0.4594594594594595,-0.010491897616788402,-0.01049655610211294,1.4049557261511616,0.154,0.05248334579357971,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,rename_cumulative,cumulative,21,0.3793,37,0.021967040713413565,-1.822197233894129e-05,0.4594594594594595,0.43243243243243246,-0.010443481525168063,-0.010425259552829125,0.5270029535871037,0.62,0.04043447412021977,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,rename_opaque,cumulative,22,0.3793,37,-0.005990776903349845,-4.1755017319765104e-05,0.5405405405405406,0.2702702702702703,-0.010481160331363181,-0.010439405314043417,-0.19885045332712095,0.878,0.03974902807158961,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,rename_opaque_encode,cumulative,23,0.3793,37,-0.024828450099843385,-2.6859041279638722e-05,0.5135135135135135,0.40540540540540543,-0.01048926582638194,-0.010462406785102301,-0.5755751622458555,0.622,0.04655129984705393,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,11,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.3793,37,0.03425962497416052,-1.673639209218471e-05,0.5135135135135135,0.43243243243243246,-0.01041948855490893,-0.010402752162816746,0.7277380629795368,0.5,0.04785692695464255,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,clean_heldout,clean,-1,0.5172,37,0.04688357122636131,2.1224897183991805e-05,0.6216216216216216,0.6216216216216216,-0.01082387107213949,-0.01084509596932348,1.092191150946341,0.296,0.04410106296525603,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,normalize,baseline,0,0.5172,37,0.04459154858361822,2.1258602730211907e-05,0.6216216216216216,0.6216216216216216,-0.01082705047376185,-0.010848309076492063,1.0191174102617222,0.326,0.045125362933609296,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,rename_only,atomic,11,0.5172,37,-0.032637123659626156,-1.383781888157425e-05,0.43243243243243246,0.43243243243243246,-0.010746280831522162,-0.010732443012640586,-0.7724566641953523,0.486,0.044813975291518135,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,opaque_only,atomic,12,0.5172,37,0.001598186268114133,1.0442396970142387e-05,0.5405405405405406,0.5675675675675675,-0.010830499509304614,-0.010840941906274756,0.07708705361823537,0.992,0.03944584713027829,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,encode_only,atomic,13,0.5172,37,0.015070688991179866,6.544332237113509e-06,0.6216216216216216,0.5405405405405406,-0.010890649235498224,-0.010897193567735336,0.41545323977980464,0.684,0.04153127094092955,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,flatten_only,atomic,14,0.5172,37,0.06984356370482975,-1.6240046692372703e-05,0.5945945945945946,0.43243243243243246,-0.010836234534177707,-0.010819994487485336,1.4961657706176343,0.152,0.04816790095300936,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,rename_cumulative,cumulative,21,0.5172,37,-0.029952473272164194,-2.6784062633262966e-05,0.43243243243243246,0.40540540540540543,-0.010726411811632608,-0.010699627748999345,-1.0007933148584958,0.372,0.033498388624697846,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,rename_opaque,cumulative,22,0.5172,37,-0.041762297305125394,-1.7785461534697176e-05,0.4594594594594595,0.43243243243243246,-0.010769480228461864,-0.010751694766927165,-1.11873093458582,0.286,0.03797606714531376,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,rename_opaque_encode,cumulative,23,0.5172,37,-0.06744556251329258,-2.0597932980581412e-05,0.40540540540540543,0.40540540540540543,-0.010821638430044972,-0.010801040497064391,-1.5515851938410838,0.126,0.04438377615388613,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,15,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.5172,37,-0.01596292740613448,-5.541821898417522e-05,0.40540540540540543,0.35135135135135137,-0.010671667603185568,-0.01061624938420139,-0.26531329345224897,0.798,0.059084059934081605,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,clean_heldout,clean,-1,0.6552,37,-0.2033891129803896,-0.00020825865626910233,0.35135135135135137,0.10810810810810811,-0.01027726306034267,-0.010069004404073567,-2.8823781071202386,0.002,0.06989717579434122,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,normalize,baseline,0,0.6552,37,-0.20382741580755748,-0.00021092538660185084,0.24324324324324326,0.10810810810810811,-0.010289056384281731,-0.01007813099767988,-2.8934923341444194,0.0,0.06970142172689654,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,rename_only,atomic,11,0.6552,37,-0.3117960609859796,-0.00021887616491447016,0.16216216216216217,0.16216216216216217,-0.010521168446139238,-0.010302292281224769,-4.019929678907232,0.0,0.07801784911103919,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,opaque_only,atomic,12,0.6552,37,-0.19789985515200137,-0.00018372185392899918,0.35135135135135137,0.16216216216216217,-0.01028462247933052,-0.01010090062540152,-2.7639263100019758,0.002,0.07079087020801043,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,encode_only,atomic,13,0.6552,37,-0.2095325038240122,-0.00022342268216682772,0.2972972972972973,0.10810810810810811,-0.010327431653517098,-0.010104008971350267,-2.7070591033861655,0.004,0.0762737223245693,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,flatten_only,atomic,14,0.6552,37,-0.015898687121184776,-6.10266567036176e-05,0.5135135135135135,0.3783783783783784,-0.01030020400640375,-0.010239177349700129,-0.3087467356453209,0.734,0.04318586749930638,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,rename_cumulative,cumulative,21,0.6552,37,-0.35527917067751696,-0.0002610441245570034,0.21621621621621623,0.13513513513513514,-0.010501076562270624,-0.01024003243771362,-4.305709214492061,0.0,0.08345647520071178,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,rename_opaque,cumulative,22,0.6552,37,-0.2961813005716285,-0.00018674943313369444,0.24324324324324326,0.2972972972972973,-0.010369506202022056,-0.01018275676888836,-3.5775755328403824,0.0,0.08348484863968884,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,rename_opaque_encode,cumulative,23,0.6552,37,-0.3521337038287102,-0.00022434738645572873,0.16216216216216217,0.13513513513513514,-0.010373981223788827,-0.010149633837333097,-4.073781445278623,0.0,0.08688771486065767,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,19,sink_arg,rename_opaque_encode_flatten,cumulative,24,0.6552,37,-0.08311034093310497,-6.261136240182013e-05,0.2972972972972973,0.32432432432432434,-0.010370233780497524,-0.010307622418095703,-1.4732896284475843,0.124,0.05458496914042142,0.10810810810810811,,,,
starcoder2-3b,role_swap_0,jlens,23,sink_arg,clean_heldout,clean,-1,0.7931,37,-0.06886879176406413,-0.0002178004039316418,0.3783783783783784,0.24324324324324326,-0.010271921904062759,-0.010054121500131116,-1.2793140315212548,0.192,0.05336852979885587,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,23,sink_arg,normalize,baseline,0,0.7931,37,-0.07283716543679405,-0.00021436906222979898,0.3783783783783784,0.1891891891891892,-0.010270358215781521,-0.010055989153551721,-1.3771857815582023,0.168,0.05258482007195301,0.7837837837837838,,,,
starcoder2-3b,role_swap_0,jlens,23,sink_arg,rename_only,atomic,11,0.7931,37,-0.06905481183201764,-0.0001712781451463137,0.43243243243243246,0.32432432432432434,-0.010558387585197395,-0.010387109440051081,-1.6456463123059908,0.106,0.042790462980284924,0.08108108108108109,,,,
starcoder2-3b,role_swap_0,jlens,23,sink_arg,opaque_only,atomic,12,0.7931,37,-0.08212843315746847,-0.00017337790514736158,0.35135135135135137,0.24324324324324326,-0.010227515738356436,-0.01005413783320908,-1.5047389159787277,0.126,0.05422875309754229,0.7837837837837838,,,,
