model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
starcoder2-3b,train,clens,-1,last_token,13918, Entry,0.0,49,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,22377,听,0.0,50,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,8624,wards,0.0,51,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,37385,lain,0.0,52,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,9849,ientation,0.0,53,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,47637,Gq,0.0,54,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,43527,ول,0.0,55,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,29896,strator,0.0,56,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,3861,redential,0.0,57,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,6648,ationship,0.0,58,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,44362,Qc,0.0,59,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,9818,azz,0.0,60,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,24150,""">�",0.0,61,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,10447,TK,0.0,62,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,22101,repl,0.0,63,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,40831,stances,0.0,64,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,34950, libr,0.0,65,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46927,substitute,0.0,66,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,35545,alsy,0.0,67,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,24979,Lm,0.0,68,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,36550,҃,0.0,69,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,43215,}_${,0.0,70,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,25548,ardu,0.0,71,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,25261,η,0.0,72,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,4180, put,0.0,73,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,48419,fuchsia,0.0,74,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,43405,OCR,0.0,75,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,18778,OrNull,0.0,76,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,16254, Execution,0.0,77,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,5613,DK,0.0,78,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,40137,Wn,0.0,79,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46226,liament,0.0,80,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,47605,nxt,0.0,81,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,1664,format,0.0,82,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,42137,NSInteger,0.0,83,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,20732,SCHEMA,0.0,84,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,11372,matic,0.0,85,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,22192,ynb,0.0,86,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46628,Wq,0.0,87,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,6430,tection,0.0,88,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46968,Repl,0.0,89,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,6133,gistration,0.0,90,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,12921,Under,0.0,91,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,7199,mitive,0.0,92,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,38454,tshop,0.0,93,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46223,Wc,0.0,94,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,19827,warded,0.0,95,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,44021, substit,0.0,96,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,39049,赛,0.0,97,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,1428,do,0.0,98,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,14085,bru,0.0,99,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,39833,//+,0.0,100,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,43977,etest,0.0,101,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,20874,nical,0.0,102,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,48869, seguida,0.0,103,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,39157,ToDate,0.0,104,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,32355,appcompat,0.0,105,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,9224,weet,0.0,106,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,34906,いう,0.0,107,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,4621,ircle,0.0,108,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,25337, OnNext,0.0,109,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,22680,minder,0.0,110,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,24154,�,0.0,111,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,2763,amb,0.0,112,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,43213,Signatures,0.0,113,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,11094,eu,0.0,114,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,29696,ggler,0.0,115,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,25862,quam,0.0,116,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,22975,igt,0.0,117,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,26891,FMT,0.0,118,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,27244,tology,0.0,119,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,23212,opunto,0.0,120,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46772,",/",0.0,121,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,12594,grees,0.0,122,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,1386,summary,0.0,123,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,46938,ѡ,0.0,124,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,1293, ||,0.0,125,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,8963,�,0.0,126,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,35233,Thunk,0.0,127,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,9460,dating,0.0,128,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,29785, Continu,0.0,129,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,39466,instancetype,0.0,130,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,20118, Under,0.0,131,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,14825, onto,0.0,132,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,19053, má,0.0,133,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,41179,cerning,0.0,134,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,2194, args,0.0,135,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,48031, (^)(,0.0,136,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,37114, Substitute,0.0,137,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,38425,PERIM,0.0,138,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,30568,rche,0.0,139,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,26047,]::,0.0,140,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,16472,>{{$,0.0,141,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,4149,kw,0.0,142,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,2360,viron,0.0,143,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,44911,-+-,0.0,144,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,42715,%(,0.0,145,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,2224, format,0.0,146,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,18194,][],0.0,147,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,41169,",'_",0.0,148,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,764, do,0.0,149,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,21711,ogenerated,0.0,150,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,42529, leo,0.0,151,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,39202,igateway,0.0,152,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,20400, dedic,0.0,153,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,21348,duino,0.0,154,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,19158,hz,0.0,155,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,48069,Vg,0.0,156,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,28166,tif,0.0,157,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,36271,shr,0.0,158,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,47634, můžete,0.0,159,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,253,�,0.0,160,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,29524,included,0.0,161,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,16955,ellig,0.0,162,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,21407,Presentation,0.0,163,0.0,0,0,0,168
starcoder2-3b,train,clens,-1,last_token,4386,security,0.0,164,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,38041,igation,0.0,165,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,32173,Symfony,0.0,166,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,21571, 만,0.0,167,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,21283,转换,0.0,168,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,42201,olk,0.0,169,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,4224, still,0.0,170,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,34277,Trees,0.0,171,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,9902,LEMENT,0.0,172,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,4629,DATA,0.0,173,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,25877,figcaption,0.0,174,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,47953, lea,0.0,175,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,36163,Configurer,0.0,176,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,37411,almost,0.0,177,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,35265, Overflow,0.0,178,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,38636,lamp,0.0,179,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,25226,"""/>.",0.0,180,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,6297, Resource,0.0,181,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,41275, DFS,0.0,182,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,22137,Identifiers,0.0,183,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,24593,""">';",0.0,184,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,18225,disconnect,0.0,185,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,8972,itecture,0.0,186,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,45552, CORS,0.0,187,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,38415, IQ,0.0,188,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,31647,paramtype,0.0,189,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,19779,�,0.0,190,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,40440,bpmn,0.0,191,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,26808,DetalleFacturaProveedor,0.0,192,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,21794, Priority,0.0,193,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,22140,expires,0.0,194,0.0,0,0,1,168
starcoder2-3b,train,clens,-1,last_token,11169,fabric,0.0,195,0.0,0,0,1,168
starcoder2-3b,train,clens,0,sink_arg,11135, unsafe,-0.038445085725031754,175,0.5119047619047619,1,0,0,168
starcoder2-3b,train,clens,0,sink_arg,10065, safe,-0.039352697260687165,178,0.5238095238095238,0,1,0,168
starcoder2-3b,train,clens,0,sink_arg,32856, trusted,-0.03907891323918796,176,0.42857142857142855,0,1,0,168
starcoder2-3b,train,clens,0,sink_arg,5084, clean,-0.04202639286387803,181,0.49404761904761907,0,1,0,168
starcoder2-3b,train,clens,0,sink_arg,44483,obacz,-0.06966254249635648,193,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,3054,entry,0.020025349101863068,46,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,42485,igsaw,0.03372296097928189,25,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,48574,ásá,0.01587184174202843,56,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,23376, sigu,0.01433964705879867,60,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,36416,*)(*,0.07009687834906973,2,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,3429, entry,0.010407430635436987,73,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,40346,perfilusuario,-0.04568777758818591,182,0.4166666666666667,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,41060,AUTHORS,-0.03058151646451874,167,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,2717,Entry,-0.014103680217112991,136,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,37913,streetmap,0.018372340138802696,52,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,19599,tribs,-0.03342093656359703,170,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,48700, namemap,0.03485922124339597,23,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46511,putc,0.012232892914603787,68,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,8040,fol,0.019588026283751295,49,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,17015,selves,-0.03399042477928871,172,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,47229, Ros,-0.01130702963602397,131,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,36890,icorp,0.035895577969454716,22,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,6777,hw,-0.02010290586573959,149,0.4642857142857143,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,35362,ügen,-0.010497283658874586,128,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,16224,jshop,-0.015463178606402003,139,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,22138,ITERAL,-0.003864393552202141,112,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,18207, %(,-0.022126977659526342,154,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,22534,ーシ,-0.00460098892104475,114,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,15930,":""-""`",0.03863974414231966,15,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,8715,ENTRY,0.031586459174812,26,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,37610,brk,-0.005421881637915535,117,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,5517,fi,0.0055171262910367,83,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,49090,"
                     
                    ",0.0029758206956032214,92,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,1836,FI,-0.01792092515574009,144,0.42857142857142855,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,30957,]\:,-0.006716556194954111,119,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,42643,displayMode,0.009244753565881295,75,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,26332,texttt,-0.03833757240664977,174,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,4802,legate,0.0025989950527180563,93,0.5,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,37566,TOMCAT,0.021348405171305308,42,0.5595238095238095,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,33175,>#<,0.018825546772735523,51,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,18867,҆,0.022965075258928744,39,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,40181,Zc,-0.018066298056189777,145,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,42865,FAMIL,0.016917034210692357,54,0.5,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,575, or,-0.02412256441427027,156,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,34232,MCAT,-0.01262924422041503,133,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,138,�,-0.0013202659097394482,103,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,2033,pository,0.04134656144773588,13,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,210,�,-0.02073719500780478,151,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,35747,―,0.03696515943190609,19,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,13918, Entry,0.014325261506568135,61,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,22377,听,0.0020995707304523998,94,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,8624,wards,0.004259311813241754,87,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,37385,lain,0.040682064559909935,14,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,9849,ientation,0.020678704881519034,45,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,47637,Gq,0.01997417107892135,47,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,43527,ول,-0.019973985070285822,147,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,29896,strator,-0.010299372603914633,126,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,3861,redential,-0.009886042954516982,125,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,6648,ationship,-0.02654525554608596,159,0.5238095238095238,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,44362,Qc,0.02093219442919166,44,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,9818,azz,-0.05736063327508239,190,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,24150,""">�",0.01420174011230981,62,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,10447,TK,0.0224911889346535,40,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,22101,repl,-0.006338944080069533,118,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,40831,stances,0.04314591536113857,10,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,34950, libr,0.012879948113931353,65,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46927,substitute,-0.049170152657796576,185,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,35545,alsy,-0.0011253067007712908,100,0.43452380952380953,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,24979,Lm,0.0067905848100112106,80,0.5059523809523809,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,36550,҃,0.028048463678542655,31,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,43215,}_${,-0.022062692153424327,153,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,25548,ardu,0.0646330736277263,4,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,25261,η,-0.009454972611661536,124,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,4180, put,-0.029923010242977194,164,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,48419,fuchsia,-0.01388790958236363,134,0.44047619047619047,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,43405,OCR,0.0038385919902722276,90,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,18778,OrNull,-0.06135465303897216,191,0.39880952380952384,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,16254, Execution,-0.003383727326385168,109,0.44642857142857145,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,5613,DK,0.023412573393782617,37,0.5,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,40137,Wn,0.0031269410609619077,91,0.5,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46226,liament,-0.01115476206715522,130,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,47605,nxt,-0.025263288146045646,157,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,1664,format,-0.005346318238442523,116,0.47023809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,42137,NSInteger,0.069948700855291,3,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,20732,SCHEMA,0.016842825176948906,55,0.5357142857142857,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,11372,matic,0.07235431355963783,1,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,22192,ynb,-0.04624912441177502,183,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46628,Wq,0.03762311153626608,17,0.5714285714285714,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,6430,tection,0.02136550463367956,41,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46968,Repl,-0.017486554580751552,142,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,6133,gistration,0.003912507628967317,89,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,12921,Under,-0.08373918097449318,195,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,7199,mitive,0.03600636938113386,21,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,38454,tshop,0.003994757043288451,88,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,46223,Wc,0.03741022027846291,18,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,19827,warded,0.04726611235563744,8,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,44021, substit,-0.008018759415587001,122,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,39049,赛,0.05846608896105851,5,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,1428,do,0.008670219221969746,77,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,0,sink_arg,14085,bru,-0.019552375018157837,146,0.47023809523809523,0,0,0,168
