model,base_id,split,arm,layer,readout,family,pair_index,inner_word,outer_word,m_source,m_target,delta,reversal,n_seeds
deepseek-coder-6.7b,base_0073,test,ba,24,jlens,positional,5,second,first,-0.36030256748199463,-0.3500426411628723,0.010259926319122314,1.0,1
deepseek-coder-6.7b,base_0073,test,ba,24,jlens,positional,6,new,original,1.4150609970092773,1.392906665802002,-0.02215433120727539,0.0,1
deepseek-coder-6.7b,base_0073,test,ba,24,jlens,action,7,replaced,kept,0.6229398846626282,0.596014678478241,-0.026925206184387207,0.0,1
deepseek-coder-6.7b,base_0073,test,ba,24,jlens,action,8,changed,unchanged,0.5001260042190552,0.08133327960968018,-0.418792724609375,0.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,scope,0,local,global,-1.6176059246063232,-0.05649685859680176,1.5611090660095215,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,scope,1,inner,outer,-0.6285520792007446,-0.5158576965332031,0.1126943826675415,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,scope,2,inside,outside,-0.0853034257888794,0.27930617332458496,0.36460959911346436,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,scope,3,nested,module,-0.8462647199630737,0.4933502674102783,1.339614987373352,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,positional,4,later,earlier,-0.05491596460342407,0.5734317898750305,0.6283477544784546,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,positional,5,second,first,-0.15682774782180786,-0.7647007703781128,-0.6078730225563049,0.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,positional,6,new,original,1.5775256156921387,1.49520742893219,-0.08231818675994873,0.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,action,7,replaced,kept,0.8010939955711365,1.4046375751495361,0.6035435795783997,1.0,1
deepseek-coder-6.7b,base_0074,calib,ba,24,jlens,action,8,changed,unchanged,0.7434753775596619,-0.0778353214263916,-0.8213106989860535,0.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,scope,0,local,global,-0.13363003730773926,0.31274914741516113,0.4463791847229004,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,scope,1,inner,outer,-0.04051554203033447,0.04190802574157715,0.08242356777191162,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,scope,2,inside,outside,0.47173142433166504,0.5067876577377319,0.035056233406066895,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,scope,3,nested,module,0.3108292818069458,0.8404060006141663,0.5295767188072205,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,positional,4,later,earlier,0.5138276815414429,0.9091506600379944,0.3953229784965515,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,positional,5,second,first,-0.4704234004020691,-0.7816829085350037,-0.31125950813293457,0.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,positional,6,new,original,1.617877721786499,1.4164599180221558,-0.20141780376434326,0.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,action,7,replaced,kept,0.4633505940437317,0.7982264757156372,0.3348758816719055,1.0,1
deepseek-coder-6.7b,base_0075,calib,ba,24,jlens,action,8,changed,unchanged,0.6562904119491577,0.2658294439315796,-0.3904609680175781,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,scope,0,local,global,-0.929018497467041,-0.19788885116577148,0.7311296463012695,1.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,scope,1,inner,outer,-0.2609642744064331,-0.4717133045196533,-0.21074903011322021,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,scope,2,inside,outside,0.6179096102714539,0.2666250467300415,-0.35128456354141235,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,scope,3,nested,module,-0.10871696472167969,0.9043565988540649,1.0130735635757446,1.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,positional,4,later,earlier,-0.12368187308311462,-0.2097163200378418,-0.08603444695472717,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,positional,5,second,first,-0.3904649615287781,-0.6784471869468689,-0.2879822254180908,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,positional,6,new,original,1.1780164241790771,0.6369483470916748,-0.5410680770874023,0.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,action,7,replaced,kept,0.932054877281189,1.4290094375610352,0.4969545602798462,1.0,1
deepseek-coder-6.7b,base_0076,test,ba,24,jlens,action,8,changed,unchanged,1.0756635665893555,0.08117103576660156,-0.9944925308227539,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,scope,0,local,global,-1.0531964302062988,-0.19788885116577148,0.8553075790405273,1.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,scope,1,inner,outer,-0.3272991180419922,-0.4717133045196533,-0.14441418647766113,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,scope,2,inside,outside,0.373684287071228,0.2666250467300415,-0.10705924034118652,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,scope,3,nested,module,-0.1677238941192627,0.9043565988540649,1.0720804929733276,1.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,positional,4,later,earlier,0.003228694200515747,-0.2097163200378418,-0.21294501423835754,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,positional,5,second,first,-0.3579334616661072,-0.6784471869468689,-0.3205137252807617,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,positional,6,new,original,1.1140166521072388,0.6369483470916748,-0.47706830501556396,0.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,action,7,replaced,kept,1.0862812995910645,1.4290094375610352,0.3427281379699707,1.0,1
deepseek-coder-6.7b,base_0077,calib,ba,24,jlens,action,8,changed,unchanged,1.0283485651016235,0.08117103576660156,-0.947177529335022,0.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,scope,0,local,global,-0.7848513126373291,0.33600306510925293,1.120854377746582,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,scope,1,inner,outer,-0.278348445892334,0.10673999786376953,0.3850884437561035,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,scope,2,inside,outside,-0.11696803569793701,0.253759503364563,0.3707275390625,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,scope,3,nested,module,0.21773910522460938,0.8654602766036987,0.6477211713790894,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,positional,4,later,earlier,0.6879910230636597,0.9822922945022583,0.29430127143859863,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,positional,5,second,first,-0.4812140166759491,-0.5219646692276001,-0.040750652551651,0.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,positional,6,new,original,1.2596971988677979,1.4485112428665161,0.18881404399871826,1.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,action,7,replaced,kept,1.319272756576538,1.0689241886138916,-0.2503485679626465,0.0,1
deepseek-coder-6.7b,base_0078,test,ba,24,jlens,action,8,changed,unchanged,1.7778335809707642,0.40771400928497314,-1.370119571685791,0.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,scope,0,local,global,-0.9423198699951172,0.28774023056030273,1.23006010055542,1.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,scope,1,inner,outer,0.42630016803741455,-0.005643606185913086,-0.43194377422332764,0.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,scope,2,inside,outside,-0.027958035469055176,0.16491353511810303,0.1928715705871582,1.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,scope,3,nested,module,0.42718660831451416,0.9826599359512329,0.5554733276367188,1.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,positional,4,later,earlier,-0.7983314990997314,-0.3878549039363861,0.41047659516334534,1.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,positional,5,second,first,-0.39348840713500977,-0.796890139579773,-0.4034017324447632,0.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,positional,6,new,original,1.8024866580963135,1.0880690813064575,-0.714417576789856,0.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,action,7,replaced,kept,0.6877780556678772,0.9440528750419617,0.2562748193740845,1.0,1
deepseek-coder-6.7b,base_0079,test,ba,24,jlens,action,8,changed,unchanged,0.5205495357513428,-0.26160693168640137,-0.7821564674377441,0.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,scope,0,local,global,-0.7550122737884521,-0.6161329746246338,0.13887929916381836,1.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,scope,1,inner,outer,0.22846484184265137,0.02289283275604248,-0.2055720090866089,0.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,scope,2,inside,outside,0.5328660011291504,0.46089911460876465,-0.07196688652038574,0.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,scope,3,nested,module,-0.25887954235076904,0.6604146957397461,0.9192942380905151,1.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,positional,4,later,earlier,0.016411803662776947,0.16547644138336182,0.14906463027000427,1.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,positional,5,second,first,-0.2873530387878418,-0.26045119762420654,0.026901841163635254,1.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,positional,6,new,original,1.4524096250534058,1.206412434577942,-0.24599719047546387,0.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,action,7,replaced,kept,0.8400009870529175,0.6416435837745667,-0.19835740327835083,0.0,1
deepseek-coder-6.7b,base_0080,test,ba,24,jlens,action,8,changed,unchanged,0.46592646837234497,-0.060129404067993164,-0.5260558724403381,0.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,scope,0,local,global,-1.1683123111724854,-0.14026880264282227,1.028043508529663,1.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,scope,1,inner,outer,-0.07625913619995117,-0.3452119827270508,-0.2689528465270996,0.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,scope,2,inside,outside,-0.2014627456665039,0.10415220260620117,0.3056149482727051,1.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,scope,3,nested,module,0.4764920473098755,1.1816802024841309,0.7051881551742554,1.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,positional,4,later,earlier,-0.09552191197872162,0.044405460357666016,0.13992737233638763,1.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,positional,5,second,first,0.21741783618927002,-0.5318897366523743,-0.7493075728416443,0.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,positional,6,new,original,1.6475869417190552,1.4184598922729492,-0.22912704944610596,0.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,action,7,replaced,kept,0.5692921280860901,0.8455104827880859,0.27621835470199585,1.0,1
deepseek-coder-6.7b,base_0081,test,ba,24,jlens,action,8,changed,unchanged,0.5578980445861816,0.43312233686447144,-0.1247757077217102,0.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,scope,0,local,global,-0.6613082885742188,-0.6547503471374512,0.006557941436767578,1.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,scope,1,inner,outer,0.377353310585022,0.06328058242797852,-0.31407272815704346,0.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,scope,2,inside,outside,0.4022660255432129,0.43398308753967285,0.03171706199645996,1.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,scope,3,nested,module,-0.3401561975479126,0.5311728119850159,0.8713290095329285,1.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,positional,4,later,earlier,0.11822061240673065,0.04121142625808716,-0.0770091861486435,0.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,positional,5,second,first,-0.4379991292953491,-0.4840257167816162,-0.04602658748626709,0.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,positional,6,new,original,1.7282485961914062,1.4940016269683838,-0.23424696922302246,0.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,action,7,replaced,kept,0.48647361993789673,0.5638793110847473,0.07740569114685059,1.0,1
deepseek-coder-6.7b,base_0082,test,ba,24,jlens,action,8,changed,unchanged,0.1640315055847168,-0.2097926139831543,-0.3738241195678711,0.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,scope,0,local,global,-0.040695905685424805,-0.016584277153015137,0.024111628532409668,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,scope,1,inner,outer,0.33737868070602417,0.6466188430786133,0.3092401623725891,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,scope,2,inside,outside,0.39127373695373535,1.06036376953125,0.6690900325775146,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,scope,3,nested,module,0.8106949329376221,1.0746240615844727,0.2639291286468506,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,positional,4,later,earlier,-0.2276638001203537,0.11159443855285645,0.33925825357437134,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,positional,5,second,first,-0.4191698431968689,-0.41047725081443787,0.00869259238243103,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,positional,6,new,original,1.8965617418289185,1.7925059795379639,-0.10405576229095459,0.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,action,7,replaced,kept,0.0944785475730896,0.7688307762145996,0.67435222864151,1.0,1
deepseek-coder-6.7b,base_0083,test,ba,24,jlens,action,8,changed,unchanged,0.18679594993591309,0.22394680976867676,0.03715085983276367,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,scope,0,local,global,-0.7070960998535156,0.40411245822906494,1.1112085580825806,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,scope,1,inner,outer,0.16517400741577148,0.0013642311096191406,-0.16380977630615234,0.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,scope,2,inside,outside,-0.07345855236053467,0.146858811378479,0.22031736373901367,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,scope,3,nested,module,0.32418107986450195,1.0036481618881226,0.6794670820236206,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,positional,4,later,earlier,-0.7680928707122803,-0.20647302269935608,0.5616198778152466,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,positional,5,second,first,-0.6059834957122803,-0.8324490189552307,-0.22646552324295044,0.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,positional,6,new,original,1.8214809894561768,1.2902274131774902,-0.5312535762786865,0.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,action,7,replaced,kept,0.7152466773986816,0.8593640923500061,0.14411741495132446,1.0,1
deepseek-coder-6.7b,base_0084,test,ba,24,jlens,action,8,changed,unchanged,0.4766361713409424,-0.2893944978713989,-0.7660306692123413,0.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,scope,0,local,global,-1.0299893617630005,-0.4166609048843384,0.6133284568786621,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,scope,1,inner,outer,-0.9843560457229614,-0.39244914054870605,0.5919069051742554,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,scope,2,inside,outside,-0.18305188417434692,0.23588430881500244,0.41893619298934937,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,scope,3,nested,module,0.6550604701042175,1.533271312713623,0.8782108426094055,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,positional,4,later,earlier,-0.18769720196723938,0.5684010982513428,0.7560982704162598,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,positional,5,second,first,-0.5260130763053894,-0.7067317962646484,-0.18071871995925903,0.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,positional,6,new,original,0.9643335342407227,1.0238192081451416,0.059485673904418945,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,action,7,replaced,kept,0.0890231728553772,0.5442548394203186,0.4552316665649414,1.0,1
deepseek-coder-6.7b,base_0085,calib,ba,24,jlens,action,8,changed,unchanged,0.3217284679412842,0.24304956197738647,-0.0786789059638977,0.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,scope,0,local,global,-0.9767531156539917,-0.4755347967147827,0.501218318939209,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,scope,1,inner,outer,-0.5334787368774414,-0.44562244415283203,0.08785629272460938,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,scope,2,inside,outside,0.11824476718902588,0.104805588722229,-0.013439178466796875,0.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,scope,3,nested,module,1.0727839469909668,1.2532551288604736,0.18047118186950684,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,positional,4,later,earlier,-0.5978783965110779,0.031166911125183105,0.629045307636261,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,positional,5,second,first,-0.6097263693809509,-0.8572668433189392,-0.24754047393798828,0.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,positional,6,new,original,0.8255342841148376,0.8694280385971069,0.04389375448226929,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,action,7,replaced,kept,0.07957033067941666,0.6916212439537048,0.6120508909225464,1.0,1
deepseek-coder-6.7b,base_0086,test,ba,24,jlens,action,8,changed,unchanged,0.20580768585205078,0.060212016105651855,-0.14559566974639893,0.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,scope,0,local,global,-0.6415979862213135,-0.3482320308685303,0.2933659553527832,1.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,scope,1,inner,outer,-0.05312788486480713,-0.2208482027053833,-0.16772031784057617,0.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,scope,2,inside,outside,0.04456448554992676,0.3676868677139282,0.32312238216400146,1.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,scope,3,nested,module,0.3866596221923828,0.7917473912239075,0.40508776903152466,1.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,positional,4,later,earlier,-0.190890371799469,0.007930129766464233,0.19882050156593323,1.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,positional,5,second,first,-0.14797508716583252,-0.21107487380504608,-0.06309978663921356,0.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,positional,6,new,original,1.6957201957702637,1.372626543045044,-0.3230936527252197,0.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,action,7,replaced,kept,0.6637113690376282,0.8739562630653381,0.21024489402770996,1.0,1
deepseek-coder-6.7b,base_0087,test,ba,24,jlens,action,8,changed,unchanged,0.47428667545318604,0.39229464530944824,-0.08199203014373779,0.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,scope,0,local,global,-1.5417180061340332,-0.8027573823928833,0.7389606237411499,1.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,scope,1,inner,outer,-0.3121457099914551,0.02458977699279785,0.33673548698425293,1.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,scope,2,inside,outside,0.1357055902481079,0.6773518323898315,0.5416462421417236,1.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,scope,3,nested,module,0.7074437141418457,1.131624460220337,0.4241807460784912,1.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,positional,4,later,earlier,0.12374785542488098,-0.06953880190849304,-0.19328665733337402,0.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,positional,5,second,first,-0.4563026428222656,-0.7641790509223938,-0.3078764081001282,0.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,positional,6,new,original,1.566998839378357,1.5580534934997559,-0.008945345878601074,0.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,action,7,replaced,kept,0.15370970964431763,0.8030181527137756,0.649308443069458,1.0,1
deepseek-coder-6.7b,base_0088,calib,ba,24,jlens,action,8,changed,unchanged,0.45618271827697754,0.2039945125579834,-0.25218820571899414,0.0,1
deepseek-coder-6.7b,base_0089,calib,ba,24,jlens,scope,0,local,global,-0.7546491622924805,-0.34912753105163574,0.4055216312408447,1.0,1
deepseek-coder-6.7b,base_0089,calib,ba,24,jlens,scope,1,inner,outer,-0.2532232999801636,0.316270112991333,0.5694934129714966,1.0,1
deepseek-coder-6.7b,base_0089,calib,ba,24,jlens,scope,2,inside,outside,0.6342126131057739,0.9652003049850464,0.33098769187927246,1.0,1
