model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
starcoder2-3b,jlens,23,0.7931,e6,rename_only,atomic,11,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,-0.007649478362037332,-0.00019426875640362815,3.6292781261079723,3.6369276044700096,0.01171875,0.4375,0.42578125,1,0,0.014307756926169812,2.3327795856155353e-06
starcoder2-3b,jlens,23,0.7931,sink,rename_only,atomic,11,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,-0.008578406144680528,-0.0003069690404382437,4.107047758905204,4.115626165049885,-0.0078125,0.2578125,0.265625,1,0,0.0040155387040687884,-9.76057530734098e-06
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque,cumulative,22,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,0.006014401171328121,-0.0001350081095294331,3.525677904580649,3.519663503409321,0.0166015625,0.1640625,0.1474609375,1,0,-0.0005217126763897295,8.407003982146416e-06
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque,cumulative,22,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,0.006487054149065585,3.7743582519900176e-05,4.110121754409018,4.103634700259953,0.017578125,0.17578125,0.158203125,1,0,-0.00873631494841487,-3.324446680476323e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,0.009841180608913369,-2.6814444985583108e-05,3.5853968498499116,3.575555669240998,-0.009765684604644775,0.431640625,0.4414063096046448,1,0,0.014736255401401888,-6.897927302754181e-07
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,-0.007856514036538087,1.4611307499579063e-05,4.123882131047743,4.1317386450842815,-0.01171875,0.484375,0.49609375,1,0,0.005523915628760867,-1.0431032673237361e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,-0.002789309881056745,-0.0002702674405327503,3.699347428355666,3.7021367382367227,-0.0029296875,0.2626953125,0.265625,1,0,-0.00214989803836374,2.2360913282629125e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_04,dynamic_exec,assign_chain,unsafe_minus_safe,-0.025931527235244722,-0.0004297404240915549,4.2834935075084735,4.309425034743718,-0.019531309604644775,0.46484375,0.4843750596046448,1,0,-0.02385562651922024,-4.734737759108307e-05
starcoder2-3b,jlens,23,0.7931,e6,clean_heldout,clean,-1,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.04395764496267773,0.0006694075498961741,3.8137694288339343,3.7698117838712566,0.046875,0.45703125,0.41015625,1,0,0.0251343467776996,4.121260994651224e-05
starcoder2-3b,jlens,23,0.7931,sink,clean_heldout,clean,-1,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.021842030986058525,0.0003630383783828975,4.209174064478788,4.187332033492729,0.03125,0.625,0.59375,1,0,0.013362403024181346,2.1275795045475054e-05
starcoder2-3b,jlens,23,0.7931,e6,encode_only,atomic,13,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.1494962088400733,0.0023513845662810687,3.697044006662104,3.547547797822031,0.240234375,0.427734375,0.1875,1,0,0.013787208408094775,0.00011267742344045831
starcoder2-3b,jlens,23,0.7931,sink,encode_only,atomic,13,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.026566120596509535,0.0008729474085170177,4.17325976372185,4.1466936431253405,0.12109380960464478,0.63671875,0.5156249403953552,1,0,0.016037821986993883,-4.4872462046579437e-05
starcoder2-3b,jlens,23,0.7931,e6,flatten_only,atomic,14,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.0021066414283414936,-0.00011998649196868355,3.793113392505681,3.7910067510773393,-0.01953125,0.1787109375,0.1982421875,1,0,-0.014370366456777417,-7.869937522652151e-05
starcoder2-3b,jlens,23,0.7931,sink,flatten_only,atomic,14,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.013774007975691838,-1.4932279140639909e-05,4.295924068839434,4.309698076815126,0.0078125,0.55859375,0.55078125,1,0,-0.0006317240802835578,-3.713467303880641e-05
starcoder2-3b,jlens,23,0.7931,e6,normalize,baseline,0,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.03235616691087939,0.0005524122488303335,3.7791924925790643,3.746836325668185,0.04296875,0.4609375,0.41796875,1,0,0.024696085990098093,1.772877935505429e-05
starcoder2-3b,jlens,23,0.7931,sink,normalize,baseline,0,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.014984553406828027,0.00029116743524151834,4.148026867150483,4.133042313743655,0.02734375,0.546875,0.51953125,1,0,0.010293983174151089,6.048231531559367e-06
starcoder2-3b,jlens,23,0.7931,e6,opaque_only,atomic,12,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.0028327524608773302,0.00014734879487370012,3.7067339516077644,3.703901199146887,0.0361328125,0.3759765625,0.33984375,1,0,0.00028145998851569765,-3.1284976066258546e-05
starcoder2-3b,jlens,23,0.7931,sink,opaque_only,atomic,12,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.02214983875137211,0.0003937093312241166,4.16958488215803,4.147435043406658,0.0703125,0.37109375,0.30078125,1,0,-0.0015969830956438225,-1.4039451062878433e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.0022320473623351766,0.00011204019005318575,3.6614867671447193,3.6637188145070545,-0.025390625,0.2958984375,0.3212890625,1,0,0.011135153971036593,-2.834632557923572e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.006322947442609639,0.00014783385690072398,4.150530249308178,4.156853196750788,-0.01171875,0.2734375,0.28515625,1,0,-0.011330766808287263,-1.5469702829444543e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_only,atomic,11,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.05509114984715202,-0.0001849790962107807,3.5053415285633163,3.5604326784104683,-0.0234375,0.2421875,0.265625,1,0,0.015053734837194022,-2.330660651125166e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_only,atomic,11,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.018166670814103725,-5.4719353495887024e-05,4.086689077696459,4.104855748510563,-0.0078125,0.11328125,0.12109375,1,0,0.013471149500239199,4.020640612353854e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque,cumulative,22,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.007893025013420818,6.811003589867956e-05,3.6379953664318285,3.6301023414184077,0.0419921875,0.3251953125,0.283203125,1,0,-0.004706703071044482,-5.2089543488908346e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque,cumulative,22,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.009751873408447409,5.823439377863199e-05,4.07219267303608,4.062440799627632,0.025390684604644775,0.25390625,0.22851556539535522,1,0,-0.021409148838641645,-3.884683368153563e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.0024784153491186345,-8.982096410119905e-05,3.4959498136311518,3.4984282289802704,0.0107421875,0.1103515625,0.099609375,1,0,0.005580432723023276,-4.000669611319008e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.0019288775006955916,-3.554690078851064e-05,3.9625484625671232,3.9606195850664276,0.0078125,0.228515625,0.220703125,1,0,0.002340217848714521,-5.018614356144813e-06
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,0.005984800265009582,7.318494848716772e-07,3.6493853832923215,3.643400583027312,-0.01171875,0.13671875,0.1484375,1,0,0.003672344252057147,3.4718608724573774e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_08,dynamic_exec,assign_chain,unsafe_minus_safe,-0.006528679401801796,6.790263915932432e-05,4.3121787152911,4.318707394692902,0.007812559604644775,0.33984375,0.3320311903953552,1,0,-0.011643470536316203,-3.970095138282337e-05
starcoder2-3b,jlens,23,0.7931,e6,clean_heldout,clean,-1,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.017681507349629477,0.00028849692741796454,3.8485558841190755,3.830874376769446,0.009765625,0.55859375,0.548828125,1,0,0.012733674878822598,4.530255691827939e-05
starcoder2-3b,jlens,23,0.7931,sink,clean_heldout,clean,-1,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.025555547843491233,0.00022363271082308234,4.17860594791231,4.153050400068818,0.0546875,0.7890625,0.734375,1,0,0.013763118164583088,-2.9226511949628775e-05
starcoder2-3b,jlens,23,0.7931,e6,encode_only,atomic,13,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.04037558696477461,0.00020587898604041907,3.8300515660979326,3.789675979133158,0.048828184604644775,0.5546875,0.5058593153953552,1,0,0.012981415660627271,0.00010427446178897307
starcoder2-3b,jlens,23,0.7931,sink,encode_only,atomic,13,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.03432248667507665,0.00015487530774237895,4.161373885676889,4.127051399001813,0.078125,0.7695313096046448,0.6914063096046448,1,0,0.008141223420563781,-6.876213382890628e-06
starcoder2-3b,jlens,23,0.7931,e6,flatten_only,atomic,14,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.006305867486849692,-4.28561385833956e-05,3.6601692593043116,3.6664751267911613,-0.013671875,0.2138671875,0.2275390625,1,0,0.018254544635603664,3.0391523946259047e-05
starcoder2-3b,jlens,23,0.7931,sink,flatten_only,atomic,14,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.0111036364960162,-0.00011421975706037146,4.228878658693301,4.239982295189317,0.0,0.5625,0.5625,1,0,0.012743263955959927,-1.1348239587948006e-05
starcoder2-3b,jlens,23,0.7931,e6,normalize,baseline,0,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.02586707554638723,0.0002453680869926693,3.8884260183980404,3.862558942851653,0.029296875,0.625,0.595703125,1,0,0.009965399311938294,6.126641421719606e-05
starcoder2-3b,jlens,23,0.7931,sink,normalize,baseline,0,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.03296837487988036,0.0002957100142503104,4.193282668003045,4.1603142931231645,0.058593690395355225,0.765625,0.7070313096046448,1,0,0.016599720427087794,-2.1048598437857502e-05
starcoder2-3b,jlens,23,0.7931,e6,opaque_only,atomic,12,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.011376359830112648,0.0003349919670535932,3.753020011070848,3.7416436512407354,-0.0078125,0.380859375,0.388671875,1,0,-0.011422540615081078,5.206301478387007e-05
starcoder2-3b,jlens,23,0.7931,sink,opaque_only,atomic,12,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.03206470070187617,8.871237308159807e-06,4.085672997507911,4.0536082968060345,0.0078125,0.23828125,0.23046875,1,0,0.013595515895697519,1.5239153068939693e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.021563002092514605,-0.00015295767488470932,3.6668305728026267,3.6883935748951413,-0.025390625,0.373046875,0.3984375,1,0,-0.007045601786151434,-1.1668803477114104e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.016204456479996132,2.8795423498356038e-05,4.1177329342319,4.133937390711896,-0.01171875,0.3984375,0.41015625,1,0,-0.0012755508832051898,8.627555729810027e-06
starcoder2-3b,jlens,23,0.7931,e6,rename_only,atomic,11,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.025266152030468447,-0.0001878537528704552,3.646923607815815,3.6721897598462836,-0.033203125,0.3984375,0.431640625,1,0,-0.006337455480795007,-2.0425013921136076e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_only,atomic,11,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.007703136677589484,-7.285622982865919e-05,4.184634312532843,4.176931175855254,0.00390625,0.43359375,0.4296875,1,0,0.0011856728827794871,2.393637314574565e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque,cumulative,22,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.004999152073779989,9.581294281822347e-05,3.6537849461868945,3.6487857941131145,0.0263671875,0.3662109375,0.33984375,1,0,-0.0005739958111692367,-2.4851989306323707e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque,cumulative,22,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.025518553868453253,6.090010544327132e-05,4.080857210028752,4.055338656160298,0.0390625,0.30078125,0.26171875,1,0,0.012288622195242516,-1.314860845889887e-06
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.02958920779031926,8.817177150650599e-05,3.70450952320535,3.6749203154150307,0.076171875,0.595703125,0.51953125,1,0,-0.010880652194705409,-1.4674239328427846e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode,cumulative,23,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.00817256252272891,-8.007679142815402e-05,4.114648084253105,4.106475521730376,0.05859375,0.6171875,0.55859375,1,0,-0.0008943585416670841,-1.7078099719923523e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,0.0013649163866915615,0.00027281434227554094,3.660021958302114,3.6586570419154225,-0.001953125,0.126953125,0.12890625,1,0,-0.006715496169579116,-4.782438761253768e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_opaque_encode_flatten,cumulative,24,dynamic_exec_assign_chain_11,dynamic_exec,assign_chain,unsafe_minus_safe,-0.010854763757768282,0.00011309750372507157,4.088184426537467,4.099039190295235,-0.011718809604644775,0.2734375,0.2851563096046448,1,0,0.002848074078158458,1.8307160846598586e-05
starcoder2-3b,jlens,23,0.7931,e6,clean_heldout,clean,-1,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.02126966214540227,8.902869604976785e-05,3.8083048541184685,3.7870351919730663,0.04296875,0.5703125,0.52734375,1,0,0.011997091513611835,6.74390039026411e-05
starcoder2-3b,jlens,23,0.7931,sink,clean_heldout,clean,-1,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.008776198963988513,4.0058324214362756e-05,4.197161195789076,4.1883849968250875,0.03515625,0.7578125,0.72265625,1,0,0.013180804966292925,4.5983117462289336e-05
starcoder2-3b,jlens,23,0.7931,e6,encode_only,atomic,13,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.0224034643732951,0.00017038375350253432,3.6739425081433583,3.651539043770063,0.03125,0.486328125,0.455078125,1,0,-0.004144139434414884,4.2293677079772996e-05
starcoder2-3b,jlens,23,0.7931,sink,encode_only,atomic,13,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,-0.0010605050183132292,1.6402633629477442e-05,4.12882078084231,4.129881285860623,0.01953125,0.72265625,0.703125,1,0,0.002951859038567539,4.076037067950872e-05
starcoder2-3b,jlens,23,0.7931,e6,flatten_only,atomic,14,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,-0.010076069612981797,-0.00041670645190479763,3.7190710192959155,3.7291470889088973,0.01953125,0.322265625,0.302734375,1,0,-0.0037066763687049753,3.2965991682218365e-06
starcoder2-3b,jlens,23,0.7931,sink,flatten_only,atomic,14,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.0178680803201674,7.583340250848572e-05,4.309011668052073,4.291143587731906,0.019531190395355225,0.6484375,0.6289063096046448,1,0,-0.008067903185641878,7.915684218944702e-05
starcoder2-3b,jlens,23,0.7931,e6,normalize,baseline,0,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.02713304465782418,0.00019228243090193067,3.77683982011319,3.749706775455366,0.041015625,0.54296875,0.501953125,1,0,0.011592085510863104,7.940776800651611e-05
starcoder2-3b,jlens,23,0.7931,sink,normalize,baseline,0,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.014024766572558356,8.409946965275833e-05,4.151803597202328,4.137778830629769,0.039062440395355225,0.6796874403953552,0.640625,1,0,0.012918637125464372,5.800635893205702e-05
starcoder2-3b,jlens,23,0.7931,e6,opaque_only,atomic,12,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.014753691730935437,9.4994058048508e-05,3.776349286587995,3.7615955948570594,0.029296875,0.5937499403953552,0.5644530653953552,1,0,-0.012670292358456181,2.4216077483603382e-05
starcoder2-3b,jlens,23,0.7931,sink,opaque_only,atomic,12,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.006812269374915303,1.6782847819463848e-05,4.126799200896617,4.1199869315217015,0.019531309604644775,0.55078125,0.5312499403953552,1,0,0.005452796305410956,8.581637701523398e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.038911449225526695,0.00045849307223210303,3.6264537162017567,3.58754226697623,0.0341796875,0.447265625,0.4130859375,1,0,0.0062353410392049224,4.248134417270816e-05
starcoder2-3b,jlens,23,0.7931,sink,rename_cumulative,cumulative,21,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,-0.005938061381088211,-7.180689621876304e-05,4.128019952920769,4.133958014301857,0.0,0.34765625,0.34765625,1,0,0.013625512493837366,3.378018611820133e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_only,atomic,11,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,-0.005631543984950138,-6.930589000107498e-05,3.6046082212186192,3.6102397652035694,0.017578125,0.435546875,0.41796875,1,0,-0.006596888429090175,-6.0193509136864665e-06
starcoder2-3b,jlens,23,0.7931,sink,rename_only,atomic,11,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.0077334288744097535,-2.6870248836158295e-05,4.177619690090909,4.169886261216499,0.01171875,0.33203125,0.3203125,1,0,0.0032171299824375055,1.7335491652524515e-05
starcoder2-3b,jlens,23,0.7931,e6,rename_opaque,cumulative,22,dynamic_exec_assign_chain_14,dynamic_exec,assign_chain,unsafe_minus_safe,0.03307529434174672,0.00019221980114512288,3.783505909953642,3.7504306156118954,0.056640625,0.732421875,0.67578125,1,0,0.0035630531848764857,5.311288316546883e-05
