example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_987078,19,random,next_ident,present_in_program,d,b,0,6.5759406089782715,True
synthetic_control_987078,19,clens,control_dep,indent_matched,h,d,1,-0.13125205039978027,False
synthetic_control_987078,19,logit,control_dep,indent_matched,h,d,1,0.11600136756896973,True
synthetic_control_987078,19,random,control_dep,indent_matched,h,d,1,-9.276487350463867,False
synthetic_control_987078,19,clens,guard_var,present_in_program,u,l,0,-0.003730297088623047,False
synthetic_control_987078,19,logit,guard_var,present_in_program,u,l,0,-0.01969313621520996,False
synthetic_control_987078,19,random,guard_var,present_in_program,u,l,0,1.8074989318847656,True
synthetic_control_987078,19,clens,next_ident,present_in_program,h,l,0,-0.1594393253326416,False
synthetic_control_987078,19,logit,next_ident,present_in_program,h,l,0,-3.619858741760254,False
synthetic_control_987078,19,random,next_ident,present_in_program,h,l,0,-7.251579761505127,False
synthetic_control_959067,19,clens,control_dep,indent_matched,q,r,-15,-0.14449143409729004,False
synthetic_control_959067,19,logit,control_dep,indent_matched,q,r,-15,-1.9991854429244995,False
synthetic_control_959067,19,random,control_dep,indent_matched,q,r,-15,-0.47793394327163696,False
synthetic_control_959067,19,clens,control_dep,indent_matched,q,b,-30,-0.26079893112182617,False
synthetic_control_959067,19,logit,control_dep,indent_matched,q,b,-30,-6.063193321228027,False
synthetic_control_959067,19,random,control_dep,indent_matched,q,b,-30,2.1353304386138916,True
synthetic_control_959067,19,clens,guard_var,present_in_program,f,e,0,-0.025225162506103516,False
synthetic_control_959067,19,logit,guard_var,present_in_program,f,e,0,-2.0467374324798584,False
synthetic_control_959067,19,random,guard_var,present_in_program,f,e,0,-3.3990988731384277,False
synthetic_control_959067,19,clens,next_ident,present_in_program,q,e,0,-0.3173487186431885,False
synthetic_control_959067,19,logit,next_ident,present_in_program,q,e,0,-7.2815046310424805,False
synthetic_control_959067,19,random,next_ident,present_in_program,q,e,0,-2.4288318157196045,False
synthetic_control_959067,19,clens,control_dep,indent_matched,r,b,-15,-0.20447444915771484,False
synthetic_control_959067,19,logit,control_dep,indent_matched,r,b,-15,-5.493746280670166,False
synthetic_control_959067,19,random,control_dep,indent_matched,r,b,-15,0.8464422225952148,True
synthetic_control_959067,19,clens,control_dep,indent_matched,r,q,1,-0.06690430641174316,False
synthetic_control_959067,19,logit,control_dep,indent_matched,r,q,1,-3.6656131744384766,False
synthetic_control_959067,19,random,control_dep,indent_matched,r,q,1,-1.7594527006149292,False
synthetic_control_959067,19,clens,guard_var,present_in_program,a,e,0,-0.07169997692108154,False
synthetic_control_959067,19,logit,guard_var,present_in_program,a,e,0,-0.047518253326416016,False
synthetic_control_959067,19,random,guard_var,present_in_program,a,e,0,-4.293560981750488,False
synthetic_control_959067,19,clens,next_ident,present_in_program,r,e,0,-0.3364003896713257,False
synthetic_control_959067,19,logit,next_ident,present_in_program,r,e,0,-6.972023010253906,False
synthetic_control_959067,19,random,next_ident,present_in_program,r,e,0,-1.4559030532836914,False
synthetic_control_959067,19,clens,control_dep,indent_matched,b,q,-14,-0.017779827117919922,False
synthetic_control_959067,19,logit,control_dep,indent_matched,b,q,-14,3.006096839904785,True
synthetic_control_959067,19,random,control_dep,indent_matched,b,q,-14,-5.418917655944824,False
synthetic_control_959067,19,clens,control_dep,indent_matched,b,r,1,0.23483514785766602,True
synthetic_control_959067,19,logit,control_dep,indent_matched,b,r,1,5.996038436889648,True
synthetic_control_959067,19,random,control_dep,indent_matched,b,r,1,-3.6650710105895996,False
synthetic_control_959067,19,clens,guard_var,present_in_program,e,z,0,0.11348438262939453,True
synthetic_control_959067,19,logit,guard_var,present_in_program,e,z,0,-0.9056181907653809,False
synthetic_control_959067,19,random,guard_var,present_in_program,e,z,0,2.134176254272461,True
synthetic_control_959067,19,clens,next_ident,present_in_program,b,q,0,-0.017779827117919922,False
synthetic_control_959067,19,logit,next_ident,present_in_program,b,q,0,3.006096839904785,True
synthetic_control_959067,19,random,next_ident,present_in_program,b,q,0,-5.418917655944824,False
synthetic_control_422608,19,clens,control_dep,indent_matched,f,t,-29,-0.10771298408508301,False
synthetic_control_422608,19,logit,control_dep,indent_matched,f,t,-29,-3.9062297344207764,False
synthetic_control_422608,19,random,control_dep,indent_matched,f,t,-29,-2.7350471019744873,False
synthetic_control_422608,19,clens,control_dep,indent_matched,f,h,-43,0.06789994239807129,True
synthetic_control_422608,19,logit,control_dep,indent_matched,f,h,-43,-1.8437507152557373,False
synthetic_control_422608,19,random,control_dep,indent_matched,f,h,-43,0.32727789878845215,True
synthetic_control_422608,19,clens,control_dep,indent_matched,f,m,-36,0.026067018508911133,True
synthetic_control_422608,19,logit,control_dep,indent_matched,f,m,-36,-1.6990525722503662,False
synthetic_control_422608,19,random,control_dep,indent_matched,f,m,-36,-1.406596302986145,False
synthetic_control_422608,19,clens,control_dep,indent_matched,c,m,-29,0.15358328819274902,True
synthetic_control_422608,19,logit,control_dep,indent_matched,c,m,-29,1.4900083541870117,True
synthetic_control_422608,19,random,control_dep,indent_matched,c,m,-29,1.5158971548080444,True
synthetic_control_422608,19,clens,control_dep,indent_matched,c,t,-22,0.019803285598754883,True
synthetic_control_422608,19,logit,control_dep,indent_matched,c,t,-22,-0.7171688079833984,False
synthetic_control_422608,19,random,control_dep,indent_matched,c,t,-22,0.18744635581970215,True
synthetic_control_422608,19,clens,control_dep,indent_matched,c,h,-36,0.19541621208190918,True
synthetic_control_422608,19,logit,control_dep,indent_matched,c,h,-36,1.3453102111816406,True
synthetic_control_422608,19,random,control_dep,indent_matched,c,h,-36,3.2497713565826416,True
synthetic_control_422608,19,clens,control_dep,indent_matched,w,h,-29,0.1722656488418579,True
synthetic_control_422608,19,logit,control_dep,indent_matched,w,h,-29,5.6314592361450195,True
synthetic_control_422608,19,random,control_dep,indent_matched,w,h,-29,3.284036159515381,True
synthetic_control_422608,19,clens,control_dep,indent_matched,w,t,-15,-0.0033472776412963867,False
synthetic_control_422608,19,logit,control_dep,indent_matched,w,t,-15,3.5689802169799805,True
synthetic_control_422608,19,random,control_dep,indent_matched,w,t,-15,0.22171103954315186,True
synthetic_control_422608,19,clens,control_dep,indent_matched,w,m,-22,0.13043272495269775,True
synthetic_control_422608,19,logit,control_dep,indent_matched,w,m,-22,5.776157379150391,True
synthetic_control_422608,19,random,control_dep,indent_matched,w,m,-22,1.5501618385314941,True
synthetic_control_422608,19,clens,guard_var,present_in_program,s,k,0,0.391803503036499,True
synthetic_control_422608,19,logit,guard_var,present_in_program,s,k,0,10.264363288879395,True
synthetic_control_422608,19,random,guard_var,present_in_program,s,k,0,-0.21520757675170898,False
synthetic_control_422608,19,clens,next_ident,present_in_program,f,k,0,0.04932713508605957,True
synthetic_control_422608,19,logit,next_ident,present_in_program,f,k,0,-0.47162795066833496,False
synthetic_control_422608,19,random,next_ident,present_in_program,f,k,0,-3.2402334213256836,False
synthetic_control_422608,19,clens,control_dep,indent_matched,t,w,1,-0.03719305992126465,False
synthetic_control_422608,19,logit,control_dep,indent_matched,t,w,1,-1.05180025100708,False
synthetic_control_422608,19,random,control_dep,indent_matched,t,w,1,-0.7117784023284912,False
synthetic_control_422608,19,clens,control_dep,indent_matched,t,f,-13,0.11525940895080566,True
synthetic_control_422608,19,logit,control_dep,indent_matched,t,f,-13,6.039209365844727,True
synthetic_control_422608,19,random,control_dep,indent_matched,t,f,-13,1.5955253839492798,True
synthetic_control_422608,19,clens,control_dep,indent_matched,t,c,-6,0.016646385192871094,True
synthetic_control_422608,19,logit,control_dep,indent_matched,t,c,-6,4.6385321617126465,True
synthetic_control_422608,19,random,control_dep,indent_matched,t,c,-6,5.0738725662231445,True
synthetic_control_422608,19,clens,control_dep,indent_matched,m,w,8,-0.18184304237365723,False
synthetic_control_422608,19,logit,control_dep,indent_matched,m,w,8,-6.584228038787842,False
synthetic_control_422608,19,random,control_dep,indent_matched,m,w,8,-5.18583869934082,False
synthetic_control_422608,19,clens,control_dep,indent_matched,m,f,-6,-0.029390573501586914,False
synthetic_control_422608,19,logit,control_dep,indent_matched,m,f,-6,0.5067814588546753,True
synthetic_control_422608,19,random,control_dep,indent_matched,m,f,-6,-2.8785347938537598,False
synthetic_control_422608,19,clens,control_dep,indent_matched,m,c,1,-0.12800359725952148,False
synthetic_control_422608,19,logit,control_dep,indent_matched,m,c,1,-0.8938956260681152,False
synthetic_control_422608,19,random,control_dep,indent_matched,m,c,1,0.5998127460479736,True
synthetic_control_422608,19,clens,control_dep,indent_matched,h,f,1,-0.025731563568115234,False
synthetic_control_422608,19,logit,control_dep,indent_matched,h,f,1,-0.4941345453262329,False
synthetic_control_422608,19,random,control_dep,indent_matched,h,f,1,-5.294483184814453,False
synthetic_control_422608,19,clens,control_dep,indent_matched,h,c,8,-0.1243445873260498,False
synthetic_control_422608,19,logit,control_dep,indent_matched,h,c,8,-1.8948116302490234,False
synthetic_control_422608,19,random,control_dep,indent_matched,h,c,8,-1.8161358833312988,False
synthetic_control_422608,19,clens,control_dep,indent_matched,h,w,15,-0.17818403244018555,False
synthetic_control_422608,19,logit,control_dep,indent_matched,h,w,15,-7.58514404296875,False
synthetic_control_422608,19,random,control_dep,indent_matched,h,w,15,-7.601787090301514,False
synthetic_control_422608,19,clens,guard_var,present_in_program,n,m,0,0.09466314315795898,True
synthetic_control_422608,19,logit,guard_var,present_in_program,n,m,0,0.9177038669586182,True
synthetic_control_422608,19,random,guard_var,present_in_program,n,m,0,1.4474449157714844,True
synthetic_control_422608,19,clens,next_ident,present_in_program,t,c,0,0.016646385192871094,True
synthetic_control_422608,19,logit,next_ident,present_in_program,t,c,0,4.6385321617126465,True
synthetic_control_422608,19,random,next_ident,present_in_program,t,c,0,5.0738725662231445,True
synthetic_control_828443,19,clens,control_dep,indent_matched,u,l,-15,-0.02916431427001953,False
synthetic_control_828443,19,logit,control_dep,indent_matched,u,l,-15,-0.25350117683410645,False
synthetic_control_828443,19,random,control_dep,indent_matched,u,l,-15,3.391395092010498,True
synthetic_control_828443,19,clens,guard_var,present_in_program,e,l,0,0.06263363361358643,True
synthetic_control_828443,19,logit,guard_var,present_in_program,e,l,0,4.905599117279053,True
synthetic_control_828443,19,random,guard_var,present_in_program,e,l,0,1.7551521062850952,True
synthetic_control_828443,19,clens,next_ident,present_in_program,u,l,0,-0.02916431427001953,False
synthetic_control_828443,19,logit,next_ident,present_in_program,u,l,0,-0.25350117683410645,False
synthetic_control_828443,19,random,next_ident,present_in_program,u,l,0,3.391395092010498,True
synthetic_control_828443,19,clens,control_dep,indent_matched,l,u,1,-0.06376147270202637,False
synthetic_control_828443,19,logit,control_dep,indent_matched,l,u,1,-2.726255416870117,False
synthetic_control_828443,19,random,control_dep,indent_matched,l,u,1,-3.2109341621398926,False
synthetic_control_828443,19,clens,guard_var,present_in_program,g,u,0,-0.18116092681884766,False
synthetic_control_828443,19,logit,guard_var,present_in_program,g,u,0,-3.415753126144409,False
synthetic_control_828443,19,random,guard_var,present_in_program,g,u,0,-12.989702224731445,False
synthetic_control_828443,19,clens,next_ident,present_in_program,l,u,0,-0.06376147270202637,False
synthetic_control_828443,19,logit,next_ident,present_in_program,l,u,0,-2.726255416870117,False
synthetic_control_828443,19,random,next_ident,present_in_program,l,u,0,-3.2109341621398926,False
synthetic_control_198913,19,clens,control_dep,indent_matched,h,e,-44,-0.12124824523925781,False
synthetic_control_198913,19,logit,control_dep,indent_matched,h,e,-44,-3.242863655090332,False
synthetic_control_198913,19,random,control_dep,indent_matched,h,e,-44,-5.680874824523926,False
synthetic_control_198913,19,clens,control_dep,indent_matched,h,d,-29,-0.10057902336120605,False
synthetic_control_198913,19,logit,control_dep,indent_matched,h,d,-29,1.3559818267822266,True
synthetic_control_198913,19,random,control_dep,indent_matched,h,d,-29,-6.096839904785156,False
synthetic_control_198913,19,clens,control_dep,indent_matched,h,a,-51,-0.24106264114379883,False
synthetic_control_198913,19,logit,control_dep,indent_matched,h,a,-51,-3.363208770751953,False
synthetic_control_198913,19,random,control_dep,indent_matched,h,a,-51,0.7967599630355835,True
synthetic_control_198913,19,clens,control_dep,indent_matched,h,m,-22,-0.07877469062805176,False
synthetic_control_198913,19,logit,control_dep,indent_matched,h,m,-22,0.19102227687835693,True
synthetic_control_198913,19,random,control_dep,indent_matched,h,m,-22,-0.7795817852020264,False
synthetic_control_198913,19,clens,control_dep,indent_matched,l,m,-15,-0.10647344589233398,False
synthetic_control_198913,19,logit,control_dep,indent_matched,l,m,-15,-0.4304211139678955,False
synthetic_control_198913,19,random,control_dep,indent_matched,l,m,-15,1.9033704996109009,True
synthetic_control_198913,19,clens,control_dep,indent_matched,l,e,-37,-0.14894700050354004,False
synthetic_control_198913,19,logit,control_dep,indent_matched,l,e,-37,-3.864306926727295,False
synthetic_control_198913,19,random,control_dep,indent_matched,l,e,-37,-2.997922420501709,False
synthetic_control_198913,19,clens,control_dep,indent_matched,l,a,-44,-0.26876139640808105,False
synthetic_control_198913,19,logit,control_dep,indent_matched,l,a,-44,-3.984652042388916,False
synthetic_control_198913,19,random,control_dep,indent_matched,l,a,-44,3.4797122478485107,True
synthetic_control_198913,19,clens,control_dep,indent_matched,l,d,-22,-0.12827777862548828,False
synthetic_control_198913,19,logit,control_dep,indent_matched,l,d,-22,0.7345383763313293,True
synthetic_control_198913,19,random,control_dep,indent_matched,l,d,-22,-3.4138875007629395,False
synthetic_control_198913,19,clens,guard_var,present_in_program,f,q,0,0.1471102237701416,True
synthetic_control_198913,19,logit,guard_var,present_in_program,f,q,0,-0.1942533254623413,False
synthetic_control_198913,19,random,guard_var,present_in_program,f,q,0,0.679205060005188,True
synthetic_control_198913,19,clens,next_ident,present_in_program,h,d,0,-0.10057902336120605,False
synthetic_control_198913,19,logit,next_ident,present_in_program,h,d,0,1.3559818267822266,True
